time,x0, x1, x2
2.460000000000000000e+03,-1.383872818151819395e+01,-1.510336053298531844e+01,3.279368044624422396e+01
2.461000000000000000e+03,-1.391912333513770150e+01,-1.370722902160007450e+01,3.445700718216460956e+01
2.462000000000000000e+03,-1.377239902652639891e+01,-1.203008647541458309e+01,3.573296017798947588e+01
2.463000000000000000e+03,-1.339940559143706444e+01,-1.019253687172426304e+01,3.655583805989227386e+01
2.464000000000000000e+03,-1.281871435525292213e+01,-8.325978399155978593e+00,3.690876429897547695e+01
2.465000000000000000e+03,-1.206407276350400437e+01,-6.550825176367598424e+00,3.682156566187002511e+01
2.466000000000000000e+03,-1.117947119230628061e+01,-4.959716663628353395e+00,3.635899358781755808e+01
2.467000000000000000e+03,-1.021316165034731149e+01,-3.609497063360045388e+00,3.560417900580598882e+01
2.468000000000000000e+03,-9.212041111242566416e+00,-2.522007080906999654e+00,3.464275584226360394e+01
2.469000000000000000e+03,-8.217403571391885819e+00,-1.690962673994564902e+00,3.355133733745764602e+01
2.470000000000000000e+03,-7.262461776584732576e+00,-1.091340043350552680e+00,3.239149274791524391e+01
2.471000000000000000e+03,-6.371521307757665120e+00,-6.883785675484926925e-01,3.120841288693294047e+01
2.472000000000000000e+03,-5.560395038148631564e+00,-4.446201685496419809e-01,3.003259057570252111e+01
2.473000000000000000e+03,-4.837570433685184135e+00,-3.245658402508569962e-01,2.888287597953824104e+01
2.474000000000000000e+03,-4.205707659730279602e+00,-2.972345885674945176e-01,2.776973752229233483e+01
2.475000000000000000e+03,-3.663168708306910659e+00,-3.371831246384845437e-01,2.669809087796832259e+01
2.476000000000000000e+03,-3.205399618695180752e+00,-4.245460054684649931e-01,2.566946456165674206e+01
2.477000000000000000e+03,-2.826082969985915572e+00,-5.445385405796019374e-01,2.468351167383247713e+01
2.478000000000000000e+03,-2.518040963703162216e+00,-6.867253712344304484e-01,2.373898612583215595e+01
2.479000000000000000e+03,-2.273905618743277124e+00,-8.442402166628422133e-01,2.283432801360548581e+01
2.480000000000000000e+03,-2.086589766115465761e+00,-1.013058277024940779e+00,2.196798804046223097e+01
2.481000000000000000e+03,-1.949597811155023175e+00,-1.191368649420993187e+00,2.113859158297291785e+01
2.482000000000000000e+03,-1.857213895066600395e+00,-1.379061958659468567e+00,2.034501320280635284e+01
2.483000000000000000e+03,-1.804600569574344116e+00,-1.577330758764943219e+00,1.958640799102121477e+01
2.484000000000000000e+03,-1.787835440518402930e+00,-1.788371524369059218e+00,1.886222844885613270e+01
2.485000000000000000e+03,-1.803907551979913482e+00,-2.015173472341151850e+00,1.817224396798544461e+01
2.486000000000000000e+03,-1.850690112318270630e+00,-2.261378665567013169e+00,1.751657301305094450e+01
2.487000000000000000e+03,-1.926901712058358029e+00,-2.531198390464513004e+00,1.689573446996148220e+01
2.488000000000000000e+03,-2.032064465557088973e+00,-2.829371750682577069e+00,1.631072320050350299e+01
2.489000000000000000e+03,-2.166464432722603473e+00,-3.161153169073716018e+00,1.576311483072179342e+01
2.490000000000000000e+03,-2.331117092011004921e+00,-3.532315575381095307e+00,1.525520563473275182e+01
2.491000000000000000e+03,-2.527738350745843743e+00,-3.949155062368064240e+00,1.479019464536550643e+01
2.492000000000000000e+03,-2.758719370395398940e+00,-4.418480279051229864e+00,1.437241645639327281e+01
2.493000000000000000e+03,-3.027101094914454116e+00,-4.947565285813483094e+00,1.400763411609398190e+01
2.494000000000000000e+03,-3.336541500051898534e+00,-5.544037422905242707e+00,1.370340133147182904e+01
2.495000000000000000e+03,-3.691264884809070779e+00,-6.215661291276447287e+00,1.346950071330216758e+01
2.496000000000000000e+03,-4.095977619327008767e+00,-6.969965666506761970e+00,1.331845802203547358e+01
2.497000000000000000e+03,-4.555728268270840431e+00,-7.813641999249429482e+00,1.326611818641993246e+01
2.498000000000000000e+03,-5.075681669294461962e+00,-8.751622307581945037e+00,1.333224254312026957e+01
2.499000000000000000e+03,-5.660766484485683314e+00,-9.785724692862887153e+00,1.354104175403890764e+01
2.500000000000000000e+03,-6.315144952605608708e+00,-1.091274559156502733e+01,1.392148732350768192e+01
2.501000000000000000e+03,-7.041444771469065778e+00,-1.212189725842235255e+01,1.450713963234078285e+01
2.502000000000000000e+03,-7.839691976005565444e+00,-1.339156795684849754e+01,1.533509202744257927e+01
2.503000000000000000e+03,-8.705900710407652454e+00,-1.468556707672797579e+01,1.644347845208280390e+01
2.504000000000000000e+03,-9.630327021252162112e+00,-1.594936205298397880e+01,1.786688668645684430e+01
2.505000000000000000e+03,-1.059549963783167748e+01,-1.710735141379370461e+01,1.962908706735996489e+01
2.506000000000000000e+03,-1.157431801755692469e+01,-1.806289264991038834e+01,2.173293095743614600e+01
2.507000000000000000e+03,-1.252875080638382421e+01,-1.870336299393450119e+01,2.414832226294750228e+01
2.508000000000000000e+03,-1.340991611225521396e+01,-1.891243716058383129e+01,2.680088812748902427e+01
2.509000000000000000e+03,-1.416043467151006396e+01,-1.859028219035623763e+01,2.956594794100256962e+01
2.510000000000000000e+03,-1.471970406074944648e+01,-1.767905478236225392e+01,3.227339244946317365e+01
2.511000000000000000e+03,-1.503197473898199377e+01,-1.618668824154712382e+01,3.472739810369959201e+01
2.512000000000000000e+03,-1.505589974573316780e+01,-1.419899629166033428e+01,3.673955897241387447e+01
2.513000000000000000e+03,-1.477308078030277372e+01,-1.187187165779418052e+01,3.816669170573118919e+01
2.514000000000000000e+03,-1.419281341191524248e+01,-9.402878295206765102e+00,3.893983343106370398e+01
2.515000000000000000e+03,-1.335123166388364524e+01,-6.991255064851584322e+00,3.907318604378311022e+01
2.516000000000000000e+03,-1.230503447834071373e+01,-4.800829402600591322e+00,3.865066220188806057e+01
2.517000000000000000e+03,-1.112188222734054044e+01,-2.937789222835187619e+00,3.779757379177398491e+01
2.518000000000000000e+03,-9.870370341640223089e+00,-1.447023869308014410e+00,3.664960938602533247e+01
2.519000000000000000e+03,-8.611993198295840202e+00,-3.227649220015563758e-01,3.532897436678694447e+01
2.520000000000000000e+03,-7.396268276938348762e+00,4.742607370725681060e-01,3.393168995015149392e+01
2.521000000000000000e+03,-6.258973211204538423e+00,9.999534093270542323e-01,3.252483819488743677e+01
2.522000000000000000e+03,-5.222720202658297062e+00,1.313953384007872316e+00,3.115008975421581283e+01
2.523000000000000000e+03,-4.298897010021735632e+00,1.471615555443625656e+00,2.982984813531175305e+01
2.524000000000000000e+03,-3.490149694002454783e+00,1.520076706049240833e+00,2.857350656808774758e+01
2.525000000000000000e+03,-2.792852564522558367e+00,1.497117357101832802e+00,2.738258402909672284e+01
2.526000000000000000e+03,-2.199265782569429284e+00,1.431629801296592230e+00,2.625440786677791749e+01
2.527000000000000000e+03,-1.699265435366176247e+00,1.344838499601784587e+00,2.518448697586797991e+01
2.528000000000000000e+03,-1.281641600437712247e+00,1.251749357705571608e+00,2.416789145336488076e+01
2.529000000000000000e+03,-9.350149152652215134e-01,1.162548888864517460e+00,2.319996024027402726e+01
2.530000000000000000e+03,-6.484420541463009613e-01,1.083828574079283680e+00,2.227659585394219377e+01
2.531000000000000000e+03,-4.117812592018010309e-01,1.019596363386242155e+00,2.139432946433119653e+01
2.532000000000000000e+03,-2.158809715594516010e-01,9.720808335935249289e-01,2.055027407327141020e+01
2.533000000000000000e+03,-5.264349330567652530e-02,9.423524910250069553e-01,1.974203517350027326e+01
2.534000000000000000e+03,8.499557526692835818e-02,9.307927640591463492e-01,1.896761598767292156e+01
2.535000000000000000e+03,2.031413469912868586e-01,9.374410250556338697e-01,1.822533459517405774e+01
2.536000000000000000e+03,3.070446583173230271e-01,9.622470414563796259e-01,1.751375912080799324e+01
2.537000000000000000e+03,4.012223033850794152e-01,1.005252354434559736e+00,1.683166155760831373e+01
2.538000000000000000e+03,4.895819018505375708e-01,1.066720075609425056e+00,1.617798848032612113e+01
2.539000000000000000e+03,5.755447326378947404e-01,1.147228871152164320e+00,1.555184640192572054e+01
2.540000000000000000e+03,6.621627535331940928e-01,1.247743629689597844e+00,1.495249993823534140e+01
2.541000000000000000e+03,7.522280905978472321e-01,1.369672527153517283e+00,1.437938177946205975e+01
2.542000000000000000e+03,8.483747035521793656e-01,1.514917881850549986e+00,1.383211448048550096e+01
2.543000000000000000e+03,9.531728630566742577e-01,1.685926267215971830e+00,1.331054518848242729e+01
2.544000000000000000e+03,1.069217629823860927e+00,1.885741715863044732e+00,1.281479562990883458e+01
2.545000000000000000e+03,1.199212787617464526e+00,2.118064372837417775e+00,1.234533103267959930e+01
2.546000000000000000e+03,1.346051703368668084e+00,2.387315465927087654e+00,1.190305324333874815e+01
2.547000000000000000e+03,1.512896383962687219e+00,2.698707729085286111e+00,1.148942520312713178e+01
2.548000000000000000e+03,1.703255547440729378e+00,3.058318132262968891e+00,1.110663625444238889e+01
2.549000000000000000e+03,1.921061755082872136e+00,3.473156505255759807e+00,1.075782050950364344e+01
2.550000000000000000e+03,2.170746426416482411e+00,3.951218783156189129e+00,1.044734368995265861e+01
2.551000000000000000e+03,2.457309664316926323e+00,4.501506283354616222e+00,1.018117722092986277e+01
2.552000000000000000e+03,2.786378921851040413e+00,5.133981453521622385e+00,9.967381357462965497e+00
2.553000000000000000e+03,3.164246168101026324e+00,5.859414320633306694e+00,9.816720485991773160e+00
2.554000000000000000e+03,3.597866697351238763e+00,6.689050481099402923e+00,9.743431039317028919e+00
2.555000000000000000e+03,4.094793226193305991e+00,7.633998897794297633e+00,9.766151233809084786e+00
2.556000000000000000e+03,4.663005470054725876e+00,8.704194833544773857e+00,9.908994417272355193e+00
2.557000000000000000e+03,5.310577163182265359e+00,9.906741706520245216e+00,1.020269184931676598e+01
2.558000000000000000e+03,6.045099473631077913e+00,1.124338453742315380e+01,1.068562798723675122e+01
2.559000000000000000e+03,6.872754187817228910e+00,1.270684124765203293e+01,1.140441854492709872e+01
2.560000000000000000e+03,7.796909003692418239e+00,1.427576837845205482e+01,1.241341742937617276e+01
2.561000000000000000e+03,8.816107030104404885e+00,1.590835952091040717e+01,1.377218494432656826e+01
2.562000000000000000e+03,9.921373866583120815e+00,1.753511111150725199e+01,1.553957800865897099e+01
2.563000000000000000e+03,1.109291665857647935e+01,1.905229832024526715e+01,1.776295414422720143e+01
2.564000000000000000e+03,1.229659747306263817e+01,2.031921988911301113e+01,2.046147032029646695e+01
2.565000000000000000e+03,1.348105724104937764e+01,2.116391638129070429e+01,2.360427650927905319e+01
2.566000000000000000e+03,1.457696512721064330e+01,2.140265783014727319e+01,2.708806989705434987e+01
2.567000000000000000e+03,1.550027090954436559e+01,2.087599078532964114e+01,3.072339922775527299e+01
2.568000000000000000e+03,1.616099877961741882e+01,1.949678707815204959e+01,3.424239002062986259e+01
2.569000000000000000e+03,1.647751145604276601e+01,1.729493230401169512e+01,3.733721277494675661e+01
2.570000000000000000e+03,1.639342032095265012e+01,1.443596754804008420e+01,3.972545724053611593e+01
2.571000000000000000e+03,1.589176084056545157e+01,1.119662865053580880e+01,4.122053777776987005e+01
2.572000000000000000e+03,1.500076259589667060e+01,7.900750661024383170e+00,4.177608451832724512e+01
2.573000000000000000e+03,1.378852889890545441e+01,4.841711047897230280e+00,4.148399661536694794e+01
2.574000000000000000e+03,1.234869813037745701e+01,2.224244983512128293e+00,4.053079080249937505e+01
2.575000000000000000e+03,1.078261956633777352e+01,1.441784689879676007e-01,3.913688413318156734e+01
2.576000000000000000e+03,9.183800951236271715e+00,-1.397327669525314509e+00,3.750514028145187240e+01
2.577000000000000000e+03,7.627997596616159726e+00,-2.461759644522155899e+00,3.579225338838885051e+01
2.578000000000000000e+03,6.169376554214362152e+00,-3.140208063294333218e+00,3.410221366275304433e+01
2.579000000000000000e+03,4.841283592896692412e+00,-3.528689701151487057e+00,3.249363981400625789e+01
2.580000000000000000e+03,3.659593497163314613e+00,-3.713843746028997916e+00,3.099238452458395088e+01
2.581000000000000000e+03,2.626958726194523752e+00,-3.766932177214424193e+00,2.960380259004442394e+01
2.582000000000000000e+03,1.736896717342301555e+00,-3.743026046519006389e+00,2.832224012512725508e+01
2.583000000000000000e+03,9.772111367179742158e-01,-3.682782510197690762e+00,2.713736364100250142e+01
2.584000000000000000e+03,3.326084425599276639e-01,-3.615145312985668546e+00,2.603788628358895707e+01
2.585000000000000000e+03,-2.134360901477866113e-01,-3.560083403923643974e+00,2.501347924136422307e+01
2.586000000000000000e+03,-6.774320499422747943e-01,-3.530986686411533793e+00,2.405556173336765013e+01
2.587000000000000000e+03,-1.075103262733792864e+00,-3.536610860648493837e+00,2.315747381294202967e+01
2.588000000000000000e+03,-1.420964080166496446e+00,-3.582588701271865350e+00,2.231435776464575582e+01
2.589000000000000000e+03,-1.728138050222787880e+00,-3.672570624442365261e+00,2.152293947487408232e+01
2.590000000000000000e+03,-2.008338601112645172e+00,-3.809065255128660343e+00,2.078131180106519693e+01
2.591000000000000000e+03,-2.271951999860947868e+00,-3.994043383231377309e+00,2.008876783688984702e+01
2.592000000000000000e+03,-2.528179169661648462e+00,-4.229356664294357415e+00,1.944570199868115523e+01
2.593000000000000000e+03,-2.785205255940929714e+00,-4.517009849478737848e+00,1.885358198607644908e+01
2.594000000000000000e+03,-3.050374715538957116e+00,-4.859313472256720168e+00,1.831498840823757490e+01
2.595000000000000000e+03,-3.330355755139605911e+00,-5.258932837981065589e+00,1.783371686405934753e+01
2.596000000000000000e+03,-3.631281645212379949e+00,-5.718838526200951122e+00,1.741493664721515700e+01
2.597000000000000000e+03,-3.958858146804336009e+00,-6.242153052969800164e+00,1.706539900319183900e+01
2.598000000000000000e+03,-4.318426279855869687e+00,-6.831877638486926863e+00,1.679368434420879552e+01
2.599000000000000000e+03,-4.714968158995749725e+00,-7.490472342654669546e+00,1.661047036055601822e+01
2.600000000000000000e+03,-5.153040887864031916e+00,-8.219253032847008811e+00,1.652878962971031029e+01
2.601000000000000000e+03,-5.636619963231058072e+00,-9.017561846329742892e+00,1.656422390742872253e+01
2.602000000000000000e+03,-6.168830092486963679e+00,-9.881668151925619981e+00,1.673495063224895674e+01
2.603000000000000000e+03,-6.751539239906810153e+00,-1.080337166162111728e+01,1.706151421409588664e+01
2.604000000000000000e+03,-7.384793617592662507e+00,-1.176831929691974032e+01,1.756614260580296261e+01
2.605000000000000000e+03,-8.066081209892912440e+00,-1.275412731163739899e+01,1.827137779372175785e+01
2.606000000000000000e+03,-8.789434834776065131e+00,-1.372853518614015655e+01,1.919775922988463179e+01
2.607000000000000000e+03,-9.544429163397976978e+00,-1.464801476999549301e+01,2.036033248881545532e+01
2.608000000000000000e+03,-1.031519445703943205e+01,-1.545749787574116496e+01,2.176391200642670043e+01
2.609000000000000000e+03,-1.107966120761881612e+01,-1.609209683257197909e+01,2.339737336128963463e+01
2.610000000000000000e+03,-1.180934769781711680e+01,-1.648172936544772327e+01,2.522781817344621658e+01
2.611000000000000000e+03,-1.247006696127717085e+01,-1.655921168422803191e+01,2.719616231124428651e+01
2.612000000000000000e+03,-1.302389749706190436e+01,-1.627146889202782987e+01,2.921626999268599789e+01
2.613000000000000000e+03,-1.343256644166028302e+01,-1.559206614857950690e+01,3.117971999243689751e+01
2.614000000000000000e+03,-1.366201118064876674e+01,-1.453175568178271782e+01,3.296717589535391824e+01
2.615000000000000000e+03,-1.368739382285493811e+01,-1.314306510562284025e+01,3.446509727365916831e+01
2.616000000000000000e+03,-1.349744239055819151e+01,-1.151600634419638425e+01,3.558394516589289225e+01
2.617000000000000000e+03,-1.309692988612181708e+01,-9.764840858245236177e+00,3.627254793422660839e+01
2.618000000000000000e+03,-1.250651053715492900e+01,-8.009302650859051909e+00,3.652411316803270580e+01
2.619000000000000000e+03,-1.175989551648110698e+01,-6.355847851072289778e+00,3.637239309294665901e+01
2.620000000000000000e+03,-1.089913291014623020e+01,-4.884118598712191783e+00,3.588014874060345960e+01
2.621000000000000000e+03,-9.969207990111064177e+00,-3.641256766804611633e+00,3.512435633593413797e+01
2.622000000000000000e+03,-9.013151831221604127e+00,-2.643601703952771054e+00,3.418264044132471469e+01
2.623000000000000000e+03,-8.068449646787820839e+00,-1.883228119306443071e+00,3.312374613535319412e+01
2.624000000000000000e+03,-7.165022977280320227e+00,-1.336292824958584147e+00,3.200275224888856940e+01
2.625000000000000000e+03,-6.324639330896943079e+00,-9.708505515443566214e-01,3.086019939271592349e+01
2.626000000000000000e+03,-5.561375388470005454e+00,-7.529036420321310041e-01,2.972368584040209072e+01
2.627000000000000000e+03,-4.882710989150638170e+00,-6.503919992298651254e-01,2.861056431872077255e+01
2.628000000000000000e+03,-4.290893636617530760e+00,-6.353886457334021465e-01,2.753077899155407948e+01
2.629000000000000000e+03,-3.784318934394714340e+00,-6.849784075133822370e-01,2.648932217981397486e+01
2.630000000000000000e+03,-3.358775836615338850e+00,-7.812934039457828383e-01,2.548812306384140669e+01
2.631000000000000000e+03,-3.008486214517153368e+00,-9.110808501502950518e-01,2.452737820603654839e+01
2.632000000000000000e+03,-2.726922049171152551e+00,-1.065062771456968926e+00,2.360642359211572483e+01
2.633000000000000000e+03,-2.507414744775089410e+00,-1.237248857007067659e+00,2.272427026357011925e+01
2.634000000000000000e+03,-2.343586099024146385e+00,-1.424292353986627901e+00,2.187991393210907276e+01
2.635000000000000000e+03,-2.229635288146387229e+00,-1.624932129844401274e+00,2.107250492905844652e+01
2.636000000000000000e+03,-2.160515241699062283e+00,-1.839535622708884377e+00,2.030144011040540519e+01
2.637000000000000000e+03,-2.132027921678088411e+00,-2.069741334084848283e+00,1.956641790115988755e+01
2.638000000000000000e+03,-2.140863054196219029e+00,-2.318191158992926049e+00,1.886748277859903311e+01
2.639000000000000000e+03,-2.184599775073239325e+00,-2.588339003656154436e+00,1.820507567436929008e+01
2.640000000000000000e+03,-2.261685929258407057e+00,-2.884320720399401239e+00,1.758010092717245954e+01
2.641000000000000000e+03,-2.371405591767715926e+00,-3.210870039162660561e+00,1.699401740459098420e+01
2.642000000000000000e+03,-2.513841758449189889e+00,-3.573264985025534024e+00,1.644896027010372208e+01
2.643000000000000000e+03,-2.689837984269078053e+00,-3.977288575628496581e+00,1.594789983606498751e+01
2.644000000000000000e+03,-2.900959851631137010e+00,-4.429185838221038729e+00,1.549484438712398671e+01
2.645000000000000000e+03,-3.149454308311546491e+00,-4.935595852435739062e+00,1.509509417317958047e+01
2.646000000000000000e+03,-3.438201859118663162e+00,-5.503432087759682290e+00,1.475555321656547036e+01
2.647000000000000000e+03,-3.770653027145950631e+00,-6.139676259943709802e+00,1.448510309055923706e+01
2.648000000000000000e+03,-4.150736098731604429e+00,-6.851039916114109118e+00,1.429503677454114552e+01
2.649000000000000000e+03,-4.582717631069514574e+00,-7.643434053610547174e+00,1.419953858870499985e+01
2.650000000000000000e+03,-5.070990351279966113e+00,-8.521171410696213755e+00,1.421617443265566827e+01
2.651000000000000000e+03,-5.619755048641284390e+00,-9.485811917041795382e+00,1.436632021248830249e+01
2.652000000000000000e+03,-6.232554690084930016e+00,-1.053455638606295786e+01,1.467539973367995820e+01
2.653000000000000000e+03,-6.911612428294893640e+00,-1.165811060824168877e+01,1.517272170303931667e+01
2.654000000000000000e+03,-7.656924829366345442e+00,-1.283800464576937017e+01,1.589059945424818565e+01
2.655000000000000000e+03,-8.465075294684261564e+00,-1.404349395345738216e+01,1.686232150189925250e+01
2.656000000000000000e+03,-9.327772175523016074e+00,-1.522842900525031595e+01,1.811845975163024747e+01
2.657000000000000000e+03,-1.023019646898052493e+01,-1.632888287664259863e+01,1.968104522691814395e+01
2.658000000000000000e+03,-1.114937797693570865e+01,-1.726283625910089015e+01,2.155545286295033591e+01
2.659000000000000000e+03,-1.205300389819093354e+01,-1.793366874045100445e+01,2.372058380714593540e+01
2.660000000000000000e+03,-1.289926068855166186e+01,-1.823922702366120063e+01,2.611918768191950235e+01
2.661000000000000000e+03,-1.363842065141298221e+01,-1.808730845151774247e+01,2.865168485062282855e+01
2.662000000000000000e+03,-1.421675562779986812e+01,-1.741611966921427879e+01,3.117784788988192091e+01
2.663000000000000000e+03,-1.458284842850308038e+01,-1.621497587628687498e+01,3.352994634401645868e+01
2.664000000000000000e+03,-1.469548684100859326e+01,-1.453775998725578766e+01,3.553752023862625720e+01
2.665000000000000000e+03,-1.453136319636366025e+01,-1.250186245096777782e+01,3.705849128951015814e+01
2.666000000000000000e+03,-1.409031352754603006e+01,-1.026990388250639263e+01,3.800672506486546354e+01
2.667000000000000000e+03,-1.339628678658545624e+01,-8.018920518666556418e+00,3.836599628418923658e+01
2.668000000000000000e+03,-1.249359953031345860e+01,-5.907485341831963055e+00,3.818568758018393794e+01
2.669000000000000000e+03,-1.143965064595866643e+01,-4.051580262573964752e+00,3.756144260644229860e+01
2.670000000000000000e+03,-1.029629918687942336e+01,-2.514984171316993589e+00,3.660946685504379872e+01
2.671000000000000000e+03,-9.122118664792919773e+00,-1.313244426516031238e+00,3.544348829223193320e+01
2.672000000000000000e+03,-7.966948669449979370e+00,-4.259260710668114625e-01,3.415970942574768543e+01
2.673000000000000000e+03,-6.869138083548659957e+00,1.888611459578165286e-01,3.283056457799632710e+01
2.674000000000000000e+03,-5.855094494762981938e+00,5.818523878612648081e-01,3.150513472844312446e+01
2.675000000000000000e+03,-4.940397513877904601e+00,8.037259283595042936e-01,3.021320044050682441e+01
2.676000000000000000e+03,-4.131724909132075574e+00,8.999262382168694563e-01,2.897042832942198842e+01
2.677000000000000000e+03,-3.429013841818255415e+00,9.083734642198754150e-01,2.778317014496727921e+01
2.678000000000000000e+03,-2.827494889219174468e+00,8.590504008421513404e-01,2.665222297844232457e+01
2.679000000000000000e+03,-2.319417760107062687e+00,7.746274633550165323e-01,2.557545532341102756e+01
2.680000000000000000e+03,-1.895411317731697354e+00,6.715472595984682824e-01,2.454947241469318087e+01
2.681000000000000000e+03,-1.545491960244762764e+00,5.612211529322538306e-01,2.357057433842365413e+01
2.682000000000000000e+03,-1.259768366626849545e+00,4.511545432319508109e-01,2.263524375389386023e+01
2.683000000000000000e+03,-1.028901518250166180e+00,3.459201482493207136e-01,2.174034749855484350e+01
2.684000000000000000e+03,-8.443774002012595092e-01,2.479563849197440606e-01,2.088318007605060345e+01
2.685000000000000000e+03,-6.986426218838155400e-01,1.581974453959694993e-01,2.006143040379498999e+01
2.686000000000000000e+03,-5.851442010922913717e-01,7.655476574834042813e-02,1.927311938753480192e+01
2.687000000000000000e+03,-4.983058864827913381e-01,2.273835478811444578e-03,1.851653355065969109e+01
2.688000000000000000e+03,-4.334655248813798489e-01,-6.580993240301358238e-02,1.779016631731237652e+01
2.689000000000000000e+03,-3.867914080821149292e-01,-1.290948560199638440e-01,1.709267089536622208e+01
2.690000000000000000e+03,-3.551902669994854156e-01,-1.890978575895888025e-01,1.642282483889276889e+01
2.691000000000000000e+03,-3.362154971271907877e-01,-2.473855011946430871e-01,1.577950473098999140e+01
2.692000000000000000e+03,-3.279811272230071517e-01,-3.055392090316675358e-01,1.516166899602465179e+01
2.693000000000000000e+03,-3.290848036150558209e-01,-3.651453978538542477e-01,1.456834700459384813e+01
2.694000000000000000e+03,-3.385414874115824091e-01,-4.278036103788369071e-01,1.399863302540497401e+01
2.695000000000000000e+03,-3.557285029711331203e-01,-4.951476535080460706e-01,1.345168402802200625e+01
2.696000000000000000e+03,-3.803419079945430936e-01,-5.688763256116347033e-01,1.292672077312926504e+01
2.697000000000000000e+03,-4.123637760048110001e-01,-6.507915632533062267e-01,1.242303202335503087e+01
2.698000000000000000e+03,-4.520398091529947426e-01,-7.428428129445554529e-01,1.193998207832723857e+01
2.699000000000000000e+03,-4.998666698797137875e-01,-8.471771834238867038e-01,1.147702220811029683e+01
2.700000000000000000e+03,-5.565884855611169524e-01,-9.661954994530347340e-01,1.103370696347583291e+01
2.701000000000000000e+03,-6.232021042532117638e-01,-1.102614789602393452e+00,1.060971681985652104e+01
2.702000000000000000e+03,-7.009708337931784827e-01,-1.259538014188663624e+00,1.020488921191551057e+01
2.703000000000000000e+03,-7.914465574271850601e-01,-1.440531972678373185e+00,9.819260794774431034e+00
2.704000000000000000e+03,-8.965002646213688919e-01,-1.649714293964788636e+00,9.453124796795249196e+00
2.705000000000000000e+03,-1.018361140227958650e+00,-1.891850142737306451e+00,9.107108695008648169e+00
2.706000000000000000e+03,-1.159664383963823209e+00,-2.172458651261606200e+00,8.782279254765244403e+00
2.707000000000000000e+03,-1.323507833351410090e+00,-2.497927907759329269e+00,8.480284355614505998e+00
2.708000000000000000e+03,-1.513517156004371422e+00,-2.875635276453343714e+00,8.203544111181972909e+00
2.709000000000000000e+03,-1.733918734274563223e+00,-3.314066380510618970e+00,7.955507701599064063e+00
2.710000000000000000e+03,-1.989618187960433771e+00,-3.822920461190312480e+00,7.740997118016462508e+00
2.711000000000000000e+03,-2.286280461015865573e+00,-4.413180845701905497e+00,7.566664517526246136e+00
2.712000000000000000e+03,-2.630404067379227051e+00,-5.097115165154536776e+00,7.441595513854631250e+00
2.713000000000000000e+03,-3.029376752671121942e+00,-5.888148295823511624e+00,7.378095011389427249e+00
2.714000000000000000e+03,-3.491491482197200735e+00,-6.800518492829673356e+00,7.392691975687941230e+00
2.715000000000000000e+03,-4.025888951729295506e+00,-7.848580046465412074e+00,7.507388655633363328e+00
2.716000000000000000e+03,-4.642374055253768894e+00,-9.045550782568001935e+00,7.751146957465154586e+00
2.717000000000000000e+03,-5.351027240391482032e+00,-1.040142021023043206e+01,8.161530665797489092e+00
2.718000000000000000e+03,-6.161496667662359705e+00,-1.191964494340692937e+01,8.786276820277766575e+00
2.719000000000000000e+03,-7.081815928995036202e+00,-1.359219719682496752e+01,9.684311353894338836e+00
2.720000000000000000e+03,-8.116554745925597558e+00,-1.539258209837222680e+01,1.092531011885181336e+01
2.721000000000000000e+03,-9.264101851324701542e+00,-1.726676083429765285e+01,1.258632754421654809e+01
2.722000000000000000e+03,-1.051295121230976903e+01,-1.912276603926776275e+01,1.474338207653183197e+01
2.723000000000000000e+03,-1.183709886896079411e+01,-2.082146859546630679e+01,1.745558661843314496e+01
2.724000000000000000e+03,-1.319116026421083809e+01,-2.217352309261838883e+01,2.074028410364799413e+01
2.725000000000000000e+03,-1.450663524447701391e+01,-2.295022992916795701e+01,2.454094493414417855e+01
2.726000000000000000e+03,-1.569170921987571532e+01,-2.291654368537865238e+01,2.869615529390972597e+01
2.727000000000000000e+03,-1.663748553486046688e+01,-2.188883163764264594e+01,3.292626216764519143e+01
2.728000000000000000e+03,-1.723257893456695911e+01,-1.980572135162249481e+01,3.685781522575672398e+01
2.729000000000000000e+03,-1.738479539289107123e+01,-1.678243306430828241e+01,4.009556615176119720e+01
2.730000000000000000e+03,-1.704398494729811375e+01,-1.311278566241096044e+01,4.232507279029929492e+01
2.731000000000000000e+03,-1.621710889029256109e+01,-9.203425958684540831e+00,4.340164949460253752e+01
2.732000000000000000e+03,-1.496843043320329336e+01,-5.464639876705735588e+00,4.338017927960868292e+01
2.733000000000000000e+03,-1.340443288974593727e+01,-2.209602074239459313e+00,4.247337998750982280e+01
2.734000000000000000e+03,-1.165011916340229980e+01,3.955847865693223886e-01,4.096744580687583692e+01
2.735000000000000000e+03,-9.825907838769653679e+00,2.324153799509218743e+00,3.913982856660701515e+01
2.736000000000000000e+03,-8.031684709996977034e+00,3.645814865941099825e+00,3.720866068195959997e+01
2.737000000000000000e+03,-6.339803115652185461e+00,4.477406708374696009e+00,3.531785884638387785e+01
2.738000000000000000e+03,-4.795247070117225618e+00,4.944943568231906283e+00,3.354605998789972432e+01
2.739000000000000000e+03,-3.419906582624481661e+00,5.161762643475934276e+00,3.192505761413857712e+01
2.740000000000000000e+03,-2.218312510048842778e+00,5.219740770931082352e+00,3.045809010488777702e+01
2.741000000000000000e+03,-1.183170298574932167e+00,5.188469605572733734e+00,2.913382302268882995e+01
